Order id,order date,ship date,customer id,product id,product name,category,region,state,City,Quantity,Unit price,discount(%),Sales amount,cost price,profit,Payment Mode,Delivery status,Supplier name,Supplier email,stock left,Auto reorder,reorder quantity
ord1623,2025-09-05,2025-09-08,Cust338,prod1980,Calculator,Office supplies,South,Connecticut,Michaelview,8,1647,10,11858.4,8640.99,3217.41,UPI,Returned,Hernandez-Conner,ypatel@sherman.com,27,No,0
ord1624,2025-09-07,2025-09-08,Cust929,prod8235,Rice bag,Grocery,East,California,Port Melinda,2,2836,20,4537.6,3327.77,1209.83,UPI,Returned,"Graham, Jordan and Lee",esmith@rodriguez.com,14,No,0
ord1625,2025-01-24,2025-01-27,Cust642,prod3184,Headphones,Electronics,West,Kansas,Lake Aaronside,5,2138,15,9086.5,5824.61,3261.89,CC,Cancelled,"Riddle, Phillips and Wallace",samantha11@peterson.com,49,No,0
ord1626,2025-03-31,2025-04-07,Cust860,prod2468,File folder,Office supplies,East,New Jersey,Millerburgh,4,1735,0,6940.0,5764.83,1175.17,CC,Returned,"Gutierrez, Kline and Powell",santanabrandon@humphrey-burnett.biz,35,No,0
ord1627,2025-06-11,2025-06-17,Cust296,prod4317,Study Table,Furniture,West,Nebraska,Jenniferton,8,1314,10,9460.8,7114.69,2346.11,Cash,Pending,Booth-Jones,jaredgarcia@smith.com,3,Yes,25
ord1628,2025-04-20,2025-04-26,Cust877,prod7779,Sofa,Furniture,South,Nevada,Adamsmouth,10,782,0,7820.0,6145.07,1674.93,NB,Pending,Porter Inc,pamela51@munoz-caldwell.com,27,No,0
ord1629,2025-04-05,2025-04-10,Cust631,prod8050,Office chair,Furniture,East,Indiana,East Jeromestad,10,852,20,6816.0,5684.34,1131.66,Cash,Cancelled,"Hines, Walton and Simpson",williamsjacob@higgins.com,1,Yes,45
ord1630,2025-03-08,2025-03-09,Cust135,prod5879,Rice bag,Grocery,North,Connecticut,Edwardhaven,8,1812,5,13771.2,9613.95,4157.25,CC,Delivered,Guzman Group,sanchezjohn@gilmore.com,15,No,0
ord1631,2024-12-09,2024-12-10,Cust129,prod7409,Rice bag,Grocery,East,Michigan,Port Matthew,4,3715,20,11888.0,9262.82,2625.18,CC,Delivered,Mcbride-Clark,lisa14@bush-navarro.org,38,No,0
ord1632,2025-04-07,2025-04-09,Cust306,prod9056,Biscuits,Grocery,North,Oklahoma,Elliottmouth,6,4167,15,21251.7,13893.42,7358.28,UPI,Delivered,Schmidt Group,xballard@mcdonald.info,38,No,0
ord1633,2025-06-11,2025-06-18,Cust807,prod8608,Rice bag,Grocery,West,Michigan,Port Jimmyberg,5,3634,5,17261.5,13559.96,3701.54,NB,Delivered,"Anderson, Crawford and Chapman",burkebrandon@stephens.net,48,No,0
ord1634,2025-03-28,2025-04-04,Cust670,prod9130,Mouse,Electronics,North,Colorado,New Candacemouth,9,4606,20,33163.2,22966.51,10196.69,NB,Returned,Miller-Garrett,reginapetersen@chapman.biz,6,Yes,26
ord1635,2025-04-17,2025-04-22,Cust478,prod8008,Keyboard,Electronics,North,Washington,Ernestland,9,2864,10,23198.4,15129.65,8068.75,NB,Returned,"Kemp, Fischer and Marshall",patrick56@potter.org,50,No,0
ord1636,2025-03-12,2025-03-15,Cust502,prod7339,Stapler,Office supplies,West,New York,Allenton,8,3447,15,23439.6,14927.86,8511.74,CC,Delivered,"Robinson, Sanchez and Edwards",brandon21@berry-lynch.com,30,No,0
ord1637,2025-01-13,2025-01-14,Cust264,prod1575,Cooking oil,Grocery,West,Arizona,New Rodneybury,3,4178,15,10653.9,8122.31,2531.59,NB,Cancelled,Glenn-Smith,michaelbriggs@carter.org,29,No,0
ord1638,2025-01-30,2025-02-04,Cust311,prod3278,Notebook,Office supplies,North,Mississippi,Shirleyton,3,4854,0,14562.0,12177.41,2384.59,CC,Pending,Patton-Miller,lisa75@baker.com,38,No,0
ord1639,2025-04-18,2025-04-22,Cust728,prod7570,Wheat,Grocery,West,North Carolina,New Robertmouth,5,2269,20,9076.0,6255.05,2820.95,NB,Cancelled,"Collins, Smith and Jones",elizabeth72@adams-lindsey.com,46,No,0
ord1640,2025-02-06,2025-02-07,Cust488,prod1134,Laptop,Electronics,East,Wisconsin,Sandovalstad,4,1381,15,4695.4,3438.26,1257.14,UPI,Cancelled,Dalton Group,james81@meyers-warren.biz,4,Yes,49
ord1641,2025-06-14,2025-06-19,Cust286,prod3153,Mouse,Electronics,North,Oklahoma,Carterton,3,302,5,860.7,573.02,287.68,UPI,Cancelled,Garcia Ltd,marywest@campbell-smith.info,16,No,0
ord1642,2025-01-21,2025-01-24,Cust160,prod9992,Study Table,Furniture,West,Louisiana,Vincentville,4,1193,5,4533.4,3865.91,667.49,CC,Returned,Davis and Sons,davidrodriguez@stone.com,22,No,0
ord1643,2025-03-02,2025-03-06,Cust619,prod9157,Stapler,Office supplies,North,North Dakota,Garrettport,7,267,10,1682.1,1432.33,249.77,Cash,Cancelled,Gonzales LLC,gsnow@wilson-wilson.com,46,No,0
ord1644,2025-08-22,2025-08-27,Cust210,prod3361,Monitor,Electronics,South,Arkansas,Guerreroburgh,4,3793,10,13654.8,11551.95,2102.85,NB,Delivered,"Johnson, Tucker and Lewis",brooksbrandon@williams-lopez.com,34,No,0
ord1645,2025-07-15,2025-07-20,Cust685,prod2499,File folder,Office supplies,South,Maine,East Matthewland,4,4752,20,15206.4,13149.27,2057.13,Cash,Pending,"Flores, Munoz and Green",tgregory@garcia-sanders.com,25,No,0
ord1646,2025-09-04,2025-09-09,Cust637,prod7813,Headphones,Electronics,North,North Dakota,Deannaport,10,3766,0,37660.0,25420.46,12239.54,NB,Cancelled,"Stanton, Chen and Hall",mccoylauren@pittman.biz,36,No,0
ord1647,2025-03-11,2025-03-12,Cust556,prod2509,Calculator,Office supplies,South,Virginia,Diazton,5,3195,15,13578.75,8852.61,4726.14,CC,Returned,Wilson-Howard,gguerrero@rocha.com,28,No,0
ord1648,2025-03-02,2025-03-07,Cust505,prod3579,Wheat,Grocery,North,Mississippi,Carolynberg,7,1397,15,8312.15,5927.64,2384.51,Cash,Returned,Chambers Inc,sanchezlori@cole.info,14,No,0
ord1649,2025-06-01,2025-06-02,Cust672,prod7859,Bed,Furniture,East,Washington,West Mike,8,3218,20,20595.2,14225.23,6369.97,CC,Pending,"Stephens, Thomas and Gomez",angel84@lloyd.com,8,Yes,44
ord1650,2025-01-15,2025-01-19,Cust228,prod1150,Sofa,Furniture,South,Oklahoma,New Erin,3,2891,10,7805.7,5770.6,2035.1,NB,Returned,Pham-Knox,margaret18@richardson.com,40,No,0
ord1651,2025-01-29,2025-02-01,Cust138,prod2984,Cooking oil,Grocery,East,South Carolina,North Hannah,4,450,10,1620.0,1088.58,531.42,CC,Returned,"Garcia, Jacobs and Walls",kellymccoy@thompson-gillespie.com,6,Yes,50
ord1652,2025-07-03,2025-07-05,Cust690,prod6026,Calculator,Office supplies,North,Wyoming,Chadstad,5,1810,5,8597.5,6645.67,1951.83,NB,Cancelled,Ruiz-Duran,brianclark@mann-griffin.com,23,No,0
ord1653,2025-06-17,2025-06-19,Cust874,prod4145,Keyboard,Electronics,South,Texas,New Austinhaven,7,2787,0,19509.0,14979.21,4529.79,NB,Cancelled,"Bray, Sellers and Murray",andrewreid@lewis-hall.com,29,No,0
ord1654,2024-12-05,2024-12-06,Cust797,prod8867,Wheat,Grocery,West,New Mexico,Marybury,5,3336,20,13344.0,9651.06,3692.94,UPI,Pending,"Flores, Wilson and Anderson",logan88@farrell.com,34,No,0
ord1655,2025-08-06,2025-08-10,Cust479,prod3657,Bookshelf,Furniture,South,Washington,Hollowayland,9,3167,20,22802.4,20188.23,2614.17,CC,Cancelled,Phelps PLC,larry88@mckinney.com,11,No,0
ord1656,2024-12-29,2025-01-02,Cust106,prod7667,Notebook,Office supplies,East,Minnesota,Kristinport,3,1987,20,4768.8,4251.16,517.64,UPI,Cancelled,Simon-Reed,barnesheather@mendez-gonzalez.com,32,No,0
ord1657,2025-09-18,2025-09-21,Cust543,prod6505,Bookshelf,Furniture,West,Wisconsin,East Jennifer,6,3631,5,20696.7,17632.65,3064.05,UPI,Delivered,Moore LLC,davidtate@ochoa-williams.com,1,Yes,33
ord1658,2025-10-30,2025-11-02,Cust803,prod8138,Sugar,Grocery,West,Washington,Bethberg,1,2508,0,2508.0,2075.5,432.5,UPI,Cancelled,Miller-Thompson,vmeza@decker.org,40,No,0
ord1659,2024-12-10,2024-12-12,Cust392,prod4484,Rice bag,Grocery,North,West Virginia,Lake Dominique,9,4663,10,37770.3,33470.52,4299.78,CC,Pending,Hines PLC,dunntrevor@mcdonald.com,50,No,0
ord1660,2025-06-14,2025-06-15,Cust447,prod2868,Study Table,Furniture,North,Kentucky,Lake Amy,6,634,5,3613.8,3139.77,474.03,UPI,Pending,Stone and Sons,ricardomartin@williams.com,14,No,0
ord1661,2025-09-14,2025-09-19,Cust235,prod9038,Laptop,Electronics,North,Delaware,Sharonmouth,2,618,15,1050.6,885.74,164.86,UPI,Returned,Bowman-Butler,ponceangela@noble.com,30,No,0
ord1662,2025-08-10,2025-08-11,Cust605,prod1394,Notebook,Office supplies,North,Connecticut,Reyesside,8,4913,5,37338.8,25985.07,11353.73,CC,Cancelled,"Dunn, Smith and Phillips",clarence40@edwards.com,37,No,0
ord1663,2025-09-08,2025-09-11,Cust415,prod6291,Cooking oil,Grocery,North,Kentucky,Jacksonburgh,8,4458,20,28531.2,23678.27,4852.93,NB,Cancelled,"Holmes, Gomez and Nelson",michael65@delgado.org,21,No,0
ord1664,2025-10-20,2025-10-21,Cust479,prod2404,Study Table,Furniture,North,Illinois,Owensport,8,1505,5,11438.0,9463.79,1974.21,UPI,Returned,"Woods, Morrison and Murphy",greenejill@porter.com,45,No,0
ord1665,2025-02-10,2025-02-16,Cust466,prod3623,Stapler,Office supplies,West,Illinois,East Seanview,4,601,15,2043.4,1638.14,405.26,Cash,Cancelled,"Gonzalez, Mooney and Long",peterdavis@sanford-white.com,18,No,0
ord1666,2025-08-26,2025-09-01,Cust795,prod8273,Sugar,Grocery,North,Indiana,North Brianchester,7,4503,20,25216.8,17138.3,8078.5,UPI,Cancelled,Beard PLC,thompsonallison@johnson.com,1,Yes,40
ord1667,2025-07-23,2025-07-25,Cust704,prod6206,Sofa,Furniture,South,Colorado,Kellyburgh,2,4033,15,6856.1,4854.78,2001.32,CC,Returned,Campbell PLC,lindadavis@schaefer.com,21,No,0
ord1668,2025-10-02,2025-10-04,Cust796,prod4155,Keyboard,Electronics,North,North Carolina,Port Adriana,2,4601,5,8741.9,6009.63,2732.27,CC,Cancelled,Gardner LLC,robertwilson@koch-atkins.com,16,No,0
ord1669,2025-06-02,2025-06-08,Cust553,prod6721,Bed,Furniture,North,New Jersey,Lake Thomasberg,9,4183,0,37647.0,29307.13,8339.87,UPI,Cancelled,Mcdonald Group,noah37@brooks.biz,31,No,0
ord1670,2025-10-19,2025-10-21,Cust648,prod3215,Study Table,Furniture,South,Alaska,Lake Noah,3,3188,15,8129.4,5888.85,2240.55,NB,Pending,"Orozco, Mcdaniel and Johnson",chase45@haney.com,0,Yes,26
ord1671,2025-02-22,2025-02-25,Cust420,prod8668,Calculator,Office supplies,East,Utah,Jasmineville,8,1847,5,14037.2,10335.85,3701.35,CC,Pending,Torres Ltd,riveraelizabeth@benson.info,7,Yes,29
ord1672,2025-02-12,2025-02-15,Cust854,prod4887,Calculator,Office supplies,South,West Virginia,Amandachester,9,1290,5,11029.5,9781.28,1248.22,Cash,Delivered,Hoffman Inc,holindsey@hall.biz,4,Yes,41
ord1673,2025-09-10,2025-09-15,Cust553,prod3250,Biscuits,Grocery,North,Oregon,West Laurie,3,2335,5,6654.75,4037.76,2616.99,CC,Pending,Krueger Group,sara92@trevino.org,15,No,0
ord1674,2025-02-01,2025-02-03,Cust372,prod3984,Study Table,Furniture,North,Connecticut,New Ryanberg,5,345,15,1466.25,1228.77,237.48,Cash,Delivered,Sellers-Lee,zachary44@dixon.com,3,Yes,42
ord1675,2025-08-17,2025-08-23,Cust770,prod6046,Laptop,Electronics,North,New York,Michellemouth,10,2803,10,25227.0,18705.04,6521.96,Cash,Returned,Monroe-Parks,samanthastevens@hernandez.com,5,Yes,37
ord1676,2025-10-08,2025-10-09,Cust992,prod2081,Sofa,Furniture,South,New Jersey,Hudsonmouth,2,3737,15,6352.9,4957.22,1395.68,Cash,Delivered,"Brewer, Kent and Beasley",hle@dorsey.org,34,No,0
ord1677,2025-09-12,2025-09-13,Cust771,prod9390,Keyboard,Electronics,East,Nevada,Fernandezburgh,10,1567,20,12536.0,9571.33,2964.67,Cash,Pending,"Thomas, Robinson and Harris",nichole64@williamson.com,0,Yes,41
ord1678,2025-01-09,2025-01-10,Cust578,prod8801,Stapler,Office supplies,East,Idaho,Port Joseph,1,994,20,795.2,488.97,306.23,UPI,Pending,Pruitt-Berger,deborah00@garcia-thomas.com,46,No,0
ord1679,2025-02-21,2025-02-26,Cust907,prod1281,Stapler,Office supplies,South,North Carolina,Starkburgh,8,2389,15,16245.2,10326.93,5918.27,NB,Pending,Barker-Norris,thomas36@roberts-campos.com,32,No,0
ord1680,2025-05-23,2025-05-29,Cust692,prod4535,Biscuits,Grocery,North,Wyoming,Lake Scotttown,8,863,0,6904.0,5374.47,1529.53,CC,Cancelled,Bennett Group,amy55@sims.com,26,No,0
ord1681,2025-11-02,2025-11-03,Cust182,prod2121,Biscuits,Grocery,West,Oklahoma,Greenview,5,194,20,776.0,542.01,233.99,CC,Cancelled,Francis-Gonzalez,sarahtaylor@gonzalez.biz,31,No,0
ord1682,2025-11-21,2025-11-26,Cust887,prod2196,Sugar,Grocery,West,Ohio,Davidburgh,8,2629,10,18928.8,15202.58,3726.22,Cash,Pending,"Murphy, Ochoa and Pope",jacoblopez@cooper-kent.com,25,No,0
ord1683,2025-11-07,2025-11-11,Cust377,prod3939,Calculator,Office supplies,West,Michigan,Port Jamesmouth,4,2277,20,7286.4,4440.46,2845.94,Cash,Delivered,Nielsen-Flores,robinsonashley@guerrero.com,30,No,0
ord1684,2025-09-13,2025-09-16,Cust425,prod4619,Sugar,Grocery,West,Wisconsin,South Kimberlyside,4,2958,20,9465.6,6358.98,3106.62,UPI,Pending,Houston Inc,jacksonangela@benitez.com,6,Yes,35
ord1685,2025-07-16,2025-07-23,Cust956,prod8722,Keyboard,Electronics,West,Connecticut,East Kevinport,2,4302,20,6883.2,5451.8,1431.4,NB,Delivered,Benton LLC,carsonkaren@kerr-woods.biz,33,No,0
ord1686,2025-05-25,2025-05-27,Cust516,prod1110,Laptop,Electronics,East,Pennsylvania,Port Johnburgh,4,1237,15,4205.8,3301.17,904.63,CC,Pending,Dean-Evans,james53@schwartz.com,16,No,0
ord1687,2025-08-07,2025-08-08,Cust260,prod5606,Stapler,Office supplies,North,New York,Pattersonborough,2,2545,15,4326.5,3391.7,934.8,NB,Cancelled,Wade PLC,fbuchanan@day.com,25,No,0
ord1688,2025-05-25,2025-05-30,Cust242,prod5753,Rice bag,Grocery,West,Missouri,Hernandezside,5,2133,20,8532.0,6866.36,1665.64,Cash,Pending,Rose-Smith,stacydeleon@rodriguez.biz,34,No,0
ord1689,2025-04-22,2025-04-28,Cust833,prod9119,Rice bag,Grocery,East,Louisiana,South Eric,6,4461,10,24089.4,19486.85,4602.55,NB,Delivered,Peterson PLC,hboyd@hoffman.com,15,No,0
ord1690,2025-11-25,2025-12-02,Cust107,prod9996,Sofa,Furniture,North,New Mexico,Amymouth,2,3211,20,5137.6,3378.48,1759.12,Cash,Returned,Reynolds-Brown,katherinebaker@lee.biz,42,No,0
ord1691,2025-08-01,2025-08-07,Cust832,prod2534,Biscuits,Grocery,South,Illinois,Edwardsborough,2,656,15,1115.2,825.55,289.65,CC,Returned,"Acevedo, Lopez and Taylor",crystal32@swanson-matthews.com,23,No,0
ord1692,2025-10-11,2025-10-15,Cust287,prod1653,Notebook,Office supplies,South,Texas,Port Fred,8,4171,5,31699.6,22970.11,8729.49,NB,Delivered,Stokes and Sons,travislove@preston-dalton.com,9,Yes,49
ord1693,2025-07-22,2025-07-28,Cust211,prod9606,Office chair,Furniture,South,North Carolina,Coxton,5,3382,15,14373.5,10802.73,3570.77,UPI,Returned,Lopez PLC,chall@hudson.com,33,No,0
ord1694,2025-11-15,2025-11-21,Cust294,prod8478,Bookshelf,Furniture,West,Arizona,Rasmussenside,4,1645,15,5593.0,4203.86,1389.14,Cash,Cancelled,"Steele, Clarke and Baker",wheelerlori@newman.com,45,No,0
ord1695,2025-06-25,2025-07-01,Cust999,prod9035,Sofa,Furniture,West,Vermont,Michaelshire,10,503,20,4024.0,2913.9,1110.1,CC,Returned,Oneill-Parker,michael34@young.com,4,Yes,31
ord1696,2025-08-12,2025-08-16,Cust548,prod4357,Laptop,Electronics,East,Hawaii,Johnbury,2,4617,10,8310.6,5842.92,2467.68,NB,Returned,Cooper Inc,debbie90@dudley.info,45,No,0
ord1697,2025-01-14,2025-01-21,Cust350,prod6054,Mouse,Electronics,East,West Virginia,Simonside,3,182,20,436.8,276.83,159.97,UPI,Pending,Shelton LLC,rodriguezrichard@hill.com,30,No,0
ord1698,2025-12-02,2025-12-08,Cust789,prod9880,Laptop,Electronics,West,Louisiana,Lake Jacobside,4,3121,10,11235.6,9032.3,2203.3,CC,Pending,Hughes Group,williamhansen@smith-morris.com,20,No,0
ord1699,2025-06-01,2025-06-05,Cust233,prod7162,Bed,Furniture,South,Maine,Lake Jessica,1,2159,10,1943.1,1476.32,466.78,Cash,Delivered,"Smith, Carr and Davis",reginald00@morris.com,47,No,0
ord1700,2024-12-23,2024-12-26,Cust921,prod7323,Sugar,Grocery,West,Utah,East Corey,5,818,5,3885.5,3246.37,639.13,Cash,Cancelled,"Weaver, Ruiz and Meza",rodney31@wells-adams.info,6,Yes,47
ord1701,2025-07-15,2025-07-20,Cust453,prod6934,Sofa,Furniture,West,Maryland,East Ethanview,8,415,10,2988.0,2661.64,326.36,UPI,Returned,"Davis, Dunn and Miller",john35@townsend.org,2,Yes,20
ord1702,2025-03-01,2025-03-03,Cust454,prod2365,Rice bag,Grocery,North,Montana,Alisonland,10,626,5,5947.0,4417.72,1529.28,CC,Cancelled,Krueger and Sons,qmiller@ramos-pacheco.com,44,No,0
ord1703,2025-11-14,2025-11-16,Cust805,prod8400,Stapler,Office supplies,North,Montana,Flowersberg,2,1836,20,2937.6,2487.4,450.2,CC,Pending,"Morgan, Andersen and Petersen",gli@martin.org,36,No,0
ord1704,2025-11-06,2025-11-07,Cust687,prod1900,Biscuits,Grocery,East,Montana,Heatherburgh,8,897,15,6099.6,5205.86,893.74,NB,Cancelled,Bryant LLC,tmoody@ellison-allen.net,40,No,0
ord1705,2025-09-25,2025-10-01,Cust655,prod1456,Rice bag,Grocery,West,Hawaii,West Christian,8,1555,5,11818.0,7439.43,4378.57,Cash,Pending,Curry Group,james58@kim.com,11,No,0
ord1706,2025-10-24,2025-10-29,Cust889,prod5753,Bed,Furniture,West,Illinois,Port Brianland,5,3192,10,14364.0,12754.06,1609.94,Cash,Delivered,Brown Group,hhudson@lynn.com,25,No,0
ord1707,2025-06-05,2025-06-06,Cust938,prod7388,Rice bag,Grocery,West,California,Lake Sophiaville,2,3449,5,6553.1,5429.6,1123.5,CC,Cancelled,Bradley Group,annwilson@morse.org,5,Yes,35
ord1708,2024-12-25,2024-12-29,Cust197,prod7746,Cooking oil,Grocery,North,Utah,South Adammouth,1,2300,0,2300.0,1639.71,660.29,UPI,Returned,Lee Inc,foxnicholas@campbell.info,5,Yes,32
ord1709,2025-09-23,2025-09-30,Cust400,prod7054,Calculator,Office supplies,West,Pennsylvania,Davidland,4,3912,20,12518.4,8524.44,3993.96,UPI,Returned,"Spears, Smith and Smith",jadegarner@kim.com,37,No,0
ord1710,2025-07-16,2025-07-22,Cust688,prod4439,Sugar,Grocery,South,Alaska,Hughesburgh,2,4905,15,8338.5,6550.32,1788.18,Cash,Pending,"Jensen, Green and Adams",lhoffman@salas.net,6,Yes,42
ord1711,2025-03-07,2025-03-08,Cust996,prod3557,Calculator,Office supplies,North,Oregon,North Scottton,2,413,5,784.7,515.22,269.48,UPI,Cancelled,"Brown, Rodriguez and Savage",cwilson@bowman.com,16,No,0
ord1712,2025-06-02,2025-06-04,Cust479,prod8778,Bed,Furniture,South,Alaska,Rosariochester,5,3982,0,19910.0,14772.56,5137.44,Cash,Returned,Santos-Davis,heather67@stone.net,36,No,0
ord1713,2025-05-11,2025-05-13,Cust341,prod4538,Sofa,Furniture,South,Utah,East Kristinehaven,5,575,15,2443.75,1741.54,702.21,UPI,Returned,Williams-Marquez,hilleric@williams-caldwell.com,31,No,0
ord1714,2025-02-03,2025-02-07,Cust640,prod6778,Calculator,Office supplies,South,Kentucky,Gabriellemouth,7,1248,0,8736.0,5312.38,3423.62,Cash,Cancelled,Perez Ltd,petersaustin@wright-miller.com,20,No,0
ord1715,2025-07-18,2025-07-24,Cust386,prod6425,Study Table,Furniture,East,Hawaii,Johnmouth,7,804,5,5346.6,3697.47,1649.13,UPI,Pending,Gilbert Group,michael01@mills.net,44,No,0
ord1716,2025-08-14,2025-08-15,Cust602,prod2055,Study Table,Furniture,South,Indiana,Port Diana,8,4721,20,30214.4,21278.14,8936.26,CC,Delivered,Rodriguez LLC,william71@velez.com,41,No,0
ord1717,2025-07-26,2025-07-27,Cust356,prod5085,Sugar,Grocery,East,Indiana,Lake Donaldshire,1,4615,20,3692.0,2988.2,703.8,Cash,Pending,"Martin, Hicks and Hill",ahart@jones-scott.com,47,No,0
ord1718,2025-04-05,2025-04-08,Cust772,prod4732,File folder,Office supplies,South,New Hampshire,Colemanside,5,1064,5,5054.0,3937.86,1116.14,CC,Delivered,Deleon Group,amy45@adams-mckinney.info,4,Yes,36
ord1719,2025-11-22,2025-11-27,Cust321,prod7054,Monitor,Electronics,South,North Carolina,Higginsside,7,765,20,4284.0,3352.36,931.64,UPI,Cancelled,Bass-Reynolds,justin01@allen.com,13,No,0
ord1720,2025-10-22,2025-10-26,Cust164,prod8006,Laptop,Electronics,North,Utah,Lake Karenfort,9,4205,5,35952.75,24705.47,11247.28,NB,Returned,Bauer LLC,cunninghamjames@parrish.com,12,No,0
ord1721,2025-06-12,2025-06-19,Cust960,prod3089,Sugar,Grocery,East,Wisconsin,North Anthony,1,4950,15,4207.5,3056.79,1150.71,Cash,Pending,"Garcia, Stephens and Medina",timothyowens@lopez.com,46,No,0
ord1722,2024-12-10,2024-12-13,Cust508,prod6489,Rice bag,Grocery,West,Tennessee,East April,5,529,20,2116.0,1648.83,467.17,Cash,Cancelled,Reese-Hartman,tina30@tran.biz,8,Yes,47
ord1723,2025-06-28,2025-07-04,Cust218,prod9627,Wheat,Grocery,South,Iowa,South Alfredside,1,2285,5,2170.75,1760.0,410.75,UPI,Pending,Hughes-Mason,angela07@galvan.com,15,No,0
ord1724,2025-06-09,2025-06-13,Cust970,prod1943,Stapler,Office supplies,North,North Carolina,South Ryan,5,4547,10,20461.5,15819.29,4642.21,CC,Delivered,Taylor and Sons,gallen@phillips.com,12,No,0
ord1725,2025-07-06,2025-07-11,Cust446,prod4952,Bookshelf,Furniture,North,Pennsylvania,West Tylerville,4,4816,15,16374.4,14188.88,2185.52,Cash,Cancelled,Nelson Inc,katherinegutierrez@chavez-hudson.org,8,Yes,49
ord1726,2025-03-11,2025-03-16,Cust650,prod1727,Monitor,Electronics,North,South Dakota,Longside,2,1376,15,2339.2,2051.71,287.49,Cash,Returned,Bradley Inc,jamesmassey@nguyen.info,44,No,0
ord1727,2025-06-20,2025-06-24,Cust710,prod1189,Office chair,Furniture,East,Washington,Jonathanport,2,2637,20,4219.2,3502.29,716.91,CC,Delivered,"Lyons, Mccoy and Kim",vhancock@curtis.com,15,No,0
ord1728,2025-07-06,2025-07-13,Cust523,prod5738,Headphones,Electronics,East,Virginia,Port Thomasstad,5,4367,0,21835.0,18863.07,2971.93,Cash,Delivered,Sosa-Matthews,oliviagutierrez@mckinney-cole.info,15,No,0
ord1729,2025-03-29,2025-03-31,Cust479,prod5299,File folder,Office supplies,North,Wyoming,Brownville,10,2173,20,17384.0,14437.57,2946.43,NB,Pending,Williams-Martinez,tara00@rios.com,11,No,0
ord1730,2025-05-16,2025-05-19,Cust627,prod7224,Mouse,Electronics,East,Nevada,South Bretttown,9,4771,20,34351.2,21575.98,12775.22,UPI,Pending,Fischer Group,erik09@zhang-stephenson.com,44,No,0
ord1731,2025-03-28,2025-03-30,Cust492,prod5566,Laptop,Electronics,West,Alabama,Coxhaven,5,535,20,2140.0,1911.31,228.69,UPI,Pending,Ross Inc,vpayne@barrera-martin.com,45,No,0
ord1732,2024-12-15,2024-12-21,Cust990,prod3351,Mouse,Electronics,North,Arkansas,East Michael,10,4119,10,37071.0,23254.4,13816.6,NB,Delivered,Mason Group,turneradrian@pierce.net,46,No,0
ord1733,2025-07-28,2025-08-02,Cust226,prod5879,Calculator,Office supplies,South,New Mexico,Lake Donaldfurt,6,2853,0,17118.0,11573.62,5544.38,CC,Pending,"Myers, Wolf and Mosley",mason29@banks.org,24,No,0
ord1734,2025-07-04,2025-07-05,Cust199,prod4303,Notebook,Office supplies,East,Nevada,North Lauren,9,3145,20,22644.0,16691.76,5952.24,Cash,Pending,"Kirby, Daniels and Fisher",helen27@holden.com,8,Yes,32
